,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Miltiadous-65,-0.6151534248952432,-0.31999699899451073,-0.07893222731793402,-0.4057252502048498,-0.2728782101151638,-0.0652567977304842,-0.007371624857330881,-0.1597514722211375,0.062052965388263534,-0.026694101560627972,0.11866392115537941,0.006215972011648583,-0.12908438888079438,0.0008846441436479984,0.17580255380646703
Newcastle-83,-0.7989368842589979,0.37360649202590496,-0.23633082354089982,-0.2037989065081006,0.15576505182593925,-0.07423966501605868,0.44866825908178287,-0.09850756833670875,0.09724605460093792,0.02342709701514527,0.07162040952256593,-0.06343543188690305,-0.07762491389818411,0.06669352962390201,-0.06285102635342413
Miltiadous-16,-1.4895331531460874,-0.03110232326458773,0.004590389004660918,0.14964699033331427,-0.18212588364252072,0.4447161614122283,-0.011710070563507357,0.3580727651450166,-0.2889341007999628,-0.17119037814543572,-0.20891954923609904,-0.10921527986116111,0.06508568534952751,0.058690107138631195,0.06500252859762025
Istambul-pnusa1,-0.9041529766700916,0.18305244596650466,0.4948040398195191,-0.22657550692420808,0.30233267370605726,-0.08986243600534934,-0.1966295363180485,-0.08635261507851458,0.09370249354874746,0.07247921507559525,0.003359818869382345,0.11064382361577545,-0.02216883050428405,0.006999998020705523,-0.05686326055993043
BrainLat:AR-sub-100033,-1.3478900700417493,-0.5040301750404459,0.13128814113970508,-0.25897511916433635,0.6055172174072617,0.2587888125331722,0.12993653464167276,0.623128716055678,-0.22175458801547054,0.4346646948180289,0.12433607744332485,-0.11600729987885246,-0.012873101900426346,0.14408499736880123,0.05958416510566685
Izmir-23,-0.9578524118239593,0.4046300707117331,0.4439129038715573,0.047330564686713046,-0.3022400984271609,0.11918428575848876,0.18329141932802728,-0.2833852783542462,0.19345294023555995,-0.16804404195079753,0.0878932880651759,0.14182380531207167,-0.08944283026858307,0.10205636615176272,0.006280981555260409
Izmir-147,1.0548057067605927,-0.7233557265663673,0.15843889842350264,-0.1691870823959378,-0.5516852876714409,-0.20670409514496205,-0.1459273539389203,0.53884178312437,0.017821788278136394,-0.15254526103493524,-0.1025047715907564,0.1394815124168523,-0.07194924495095001,-0.0897322075685104,0.031729687507719
Newcastle-58,-0.5845059011014696,-0.018976853938895394,0.2724563963358402,0.042266214389736496,0.7960832250696899,0.029314845753838987,-0.3569126757044148,0.08120963285860167,-0.18805114868488176,0.2328491824116085,-0.020659253390950285,0.19051613149595842,0.03148584169636938,0.16052642391765462,-0.02760189128076204
Miltiadous-55,0.13265736160236366,-0.21206340830012282,-0.0030203846441837095,-0.46347743881792597,-0.41822375152337293,0.1317348308909858,0.00947621181103893,-0.3972421028166269,-0.02013822822089269,0.029934501790961045,-0.22142558968138618,-0.024052104755457417,-0.015301328834070165,-0.12346700805071965,0.13049806864441704
Miltiadous-6,0.9869183008487467,-0.4174206027140923,0.015424868153876121,0.5167745310990756,-0.0006077604157454867,0.22661612007469997,0.4128824240621324,-0.11945025331571064,0.25043648242373384,0.07215130423981646,-0.01045071246707991,0.0383499132700275,0.1178297487261756,-0.010358481819537803,-0.05557554109157089
Miltiadous-25,0.03554180736681187,-1.4169700911102685,-0.18962373723832723,-0.05708199737898438,-0.09683893293955197,-0.04006730485074205,-0.1979743312173656,0.04624457883280195,0.3106890449711881,-0.1990285617401154,0.1636136675619342,-0.07332733809000987,0.04340710280992598,-0.09917525910223222,-0.187835289289005
Istambul-pccak1,-0.12262152728390388,-0.8693080407944191,-0.19472024123606665,-0.3969379484043808,-0.13657431928355832,0.11266524125739706,-0.44505427458375946,-0.4149412185960865,0.08869304649494185,-0.027165142672348947,-0.008341875328024715,-0.3470247475153073,0.1518954488285195,-0.040833118503105774,0.08932281737396984
BrainLat:CL-sub-30023,0.4079671461124462,0.9939684408564562,-0.21246342754233905,-0.11022119771130888,-0.04083341775584499,-0.47684761125206115,-0.01345325519528567,0.11830845260197655,0.1258149609970499,0.06595021865210478,-0.0217861945535891,-0.18690898725579322,0.018856336583832515,0.1512564055711723,0.018304180799045368
Istambul-pukab1,-1.3902477275749423,0.34324833942647043,-0.08963187062343912,-0.2349067935361958,-0.02729027563354815,0.41425212165355885,-0.22194230216727226,-0.19976626756124316,0.12495714540386318,0.2857975394627287,0.32572228764753075,0.12943323166645296,-0.07363838998607518,0.12047715290437484,0.0423032143688157
Istambul-peakk1,-0.004352700675062733,-0.4590034998696655,-0.6542443639380171,0.0867495342026278,0.31393724609570145,0.20534007190493841,0.7865349356655312,-0.010474051676900098,0.06936550298153521,-0.009959133698817787,-0.2947264332646429,0.026028249093271286,0.06015208362651329,0.09697358437770881,0.056606613021615106
Newcastle-72,-0.5824073973781185,0.037998739298221354,0.37843934540785373,-0.411868857226444,0.3309561713936323,-0.10961844620022482,0.01311069118714412,-0.053385991479274496,-0.00852386077138001,0.1807378052914344,-0.07267781404855671,-0.2023289978601641,0.04530564095241678,-0.0937958498978062,0.037120698506391145
BrainLat:CL-sub-30024,-1.7909726726541417,-0.49898615249217604,-0.12133466301664031,-0.08622611154350503,-0.3229977824483224,0.48786688969700664,0.2818345191548901,0.009321213214931673,0.1875668160381075,-0.12282775917938474,-0.07002751562505288,0.09249026781127241,-0.12543585396083437,0.0286027729414722,0.1656805368671665
BrainLat:AR-sub-30008,0.9682918062986462,0.40832100124468174,0.36894422685362166,-0.07940618815358995,-0.19676086019976435,-0.3981773848226775,-0.10432198423374422,0.10174659397820544,-0.01833190577793104,-0.30622357594685384,0.0879813259775294,-0.030289692079186244,-0.02746860757555993,-0.06887115778126457,0.03704375510717155
Izmir-30,-0.3300867117425313,1.0390097304043193,0.047496742006942545,-0.7428248187407517,-0.5069392581092177,0.16691087186466994,0.03306417411971139,-0.04016475320972379,0.22555138051374468,0.13274574140714307,0.3194528036170004,0.07593374058183704,-0.01765128063753624,0.20543451110552993,-0.13849650121680518
Miltiadous-4,-1.5799367172551457,-0.4981003539782691,-0.1745354854130117,0.4922860421734421,0.0964408781472432,0.22300635201554916,-0.26935397580863096,0.10608596983539485,-0.024775204236648328,-0.178378135836795,0.1337978691768003,0.002634929861016875,0.07384729582470496,-0.0082163097479647,0.15180391684559852
Newcastle-85,-0.7574203939553451,-0.21233066492741914,0.3796421753823528,-0.0876360808967719,0.08637579398884823,-0.552781274495109,-0.06086925100240752,-0.14778540866387876,0.10186876515435599,-0.08348786416555848,0.3376537700253465,0.13920306549603853,-0.06329984679475474,0.006876127991611372,0.09334972430193314
Izmir-113,0.5891142865313727,-0.42618022691766383,-0.1391125062597518,0.1606421616750587,0.18962958607935335,0.24022583323272548,-0.044811043058207614,-0.33336375368552235,0.0280713696169459,-0.09967658925696908,0.1508496697151787,-0.05040039983431803,0.10736474856692707,-0.12608277402944343,-0.027435177460549676
Izmir-136,-0.4786496351755345,0.23441062058429682,-0.16450967474577224,-0.21938212255956335,0.11863566236072574,-0.42975707411330044,-0.148529556653517,0.01857159617388025,0.1661019588714996,0.167842926892828,-0.11677926488330446,0.10394355114143894,0.12474076778595011,-0.09804315641041879,0.0077483059477902
Miltiadous-54,2.4252795299052705,-0.35324838597438685,-0.025528392408128403,-0.6107010643908455,0.666507353484427,0.05253671208089672,-0.13543134954586292,-0.34424293450946764,-0.19522073108122726,-0.12631135503168064,-0.02074745368510783,-0.3103947295862263,-0.2046173351853384,0.11965352249408558,0.18426266117438886
Izmir-144,-0.10417297570882197,-0.11030677757076876,-0.7831414754404499,0.20874119507041577,-0.5201257976374811,-0.44500935208080555,-0.02292906233510853,0.22844658629149214,-0.031199588275977918,0.03798809980875949,0.054011342219398066,0.004468794932981838,0.09380246754348685,0.10923875860294356,-0.1901904698021337
Izmir-16,-1.0214066726510227,0.9756182341034095,-0.08360596421828717,-1.1383419758783646,-0.8717035038155094,0.8889900402388508,0.4969619643395193,-0.1171665959714084,0.26860227940839193,0.25556019579160094,-0.07812251831773204,0.28954654554216325,-0.2365790759103901,-0.003097492713809031,-0.006294433624639484
Miltiadous-5,-1.2770377793132013,1.1153049073573882,0.34861425121759837,-0.7404042057916842,-0.12544375919374226,-0.11403982629117797,0.19748185526760648,0.05553241248155536,0.19452790539164294,0.09967679808709663,0.12254588880409102,-0.08285517429252241,0.0960097929509758,0.04409867524531203,0.02429657815797289
Istambul-pnkok1,-0.636327969829151,0.49688168198262905,-0.6045700335790882,-0.5818604358412123,-0.018380676737521348,-0.17809754380132176,-0.3286693460557379,-0.0031358293350820018,0.28014296859335763,0.09440906589416692,-0.13930575156218133,-0.12167626420062214,-0.11791712787965669,-0.0336483859324297,-0.09761252276251142
Istambul-falfsev1,-1.9537961805473214,-0.6479997441997447,-0.7915367657785132,-0.039363394337343,-0.14864343605291525,-0.15807392528824457,-0.18785272055931207,0.12939203216432185,0.6923748490191957,-0.1718616500657657,-0.03811374965741333,-0.2022534905548523,0.09801206427602248,0.1231901676872116,-0.10103954851857154
Izmir-121,1.0157567448529532,1.4230834079257808,-0.3052352570266825,0.5420285780649087,0.7492405120814194,0.43205657506260237,-0.3950760350989974,0.25274692313382,-0.03885152355529473,0.07306151740380687,0.1536981026072606,-0.31166763740240633,-0.0545365693084445,-0.15830867008363927,0.12533292153327732
Newcastle-98,-0.041939875058895314,0.012723144151716274,-0.5773272108415107,-0.06306113161088463,-0.08776055552420219,0.02721287453193717,0.2945689614512161,-0.07831658681142083,0.05339244549312461,-0.0047004394080198495,0.03915258886526802,0.04008494588645242,-0.11119701286445981,-0.09026764942332065,-0.061576907352019844
Miltiadous-17,-1.3229125033471791,0.3970579476163749,0.28425396317675117,-0.08263775012295088,-0.1331552883490866,0.3281334541516781,0.022277480866781003,0.0639158148645572,-0.08867326637273917,-0.1643498174063937,-0.313371014471888,0.0813921539655736,0.05109190340533462,0.13663574945488455,-0.04089753765468593
BrainLat:CL-sub-30035,-0.7245321324079927,-0.3608524998003029,-0.20241889951260336,-0.004736952511102301,-0.1996919991546317,0.13227582928121678,0.002275784890020545,-0.10506022062383351,0.07558713470268626,-0.13516855099007694,-0.007855751880226504,0.04328369851657556,-0.12929100875711244,0.017273792874348326,-0.006444367652261809
Izmir-38,-0.8288524474858978,0.015129361555507526,-0.6813922317831363,0.23926155727378062,0.6238976345408607,0.10253094810003902,-0.27890940819358706,0.0681725070970397,0.22401174877666113,0.03717524542718749,0.04933338207334852,0.042581183620946886,-0.16380563721628968,-0.01680444428038338,-0.18932573107027081
Izmir-117,2.163662042859712,-0.04417622834819794,0.37471839898626197,0.22824606863913946,-0.49948975503270016,0.08035378679325154,-0.18705182999908576,0.29732872130825827,0.3181762898560137,0.15904108789746293,-0.02387454203376766,-0.03455686180570599,0.04874710465706757,-0.16670849048228847,-0.18275684493741964
Miltiadous-18,0.1691673908256972,1.41195187151733,-0.06594787465089162,0.769182360614644,0.10823498221620179,0.07406691044524731,-0.5411165990712816,-0.11109059991097041,-0.026010690592513673,-0.05443041650860534,0.053160549233621936,0.07643127164106601,-0.09578753258120129,-0.1512698416105896,0.09783526965636063
Izmir-132,-0.600958885140153,-0.003512259387565253,-0.2689807187739578,-0.22732459173366726,-0.16803311026213297,-0.2185044716343416,0.0991249022540864,0.0009495030496522788,0.03259322486187971,0.11974407382563745,-0.17135708952690512,0.002544416781453939,0.03701024398148163,-0.009722772433620842,0.06747628742862362
Miltiadous-49,2.346995744316311,-0.1362077634177881,-0.5970278297841697,-0.3692258107797881,0.24554601790810354,-0.22006621841932963,0.09592861833988836,-0.15596194373170727,-0.17070044095198425,-0.07059134759926836,-0.10355577753302311,0.1741067378161743,0.0834168530656412,0.1254625286470623,-0.19556861568151448
Istambul-pegun1,1.4655997956805955,-0.9306020261390167,-0.007785429911714995,-0.7741848756994619,0.37302449691997513,0.07573060569015387,0.14632602707205647,0.0021254096145115735,-0.3273396599537242,-0.16527289603077086,0.06037075547749649,-0.08880016354489373,-0.03225539805313525,0.21608852548030585,0.09214309816019102
Miltiadous-13,-1.2863739948461836,0.0482101059964605,-0.059245440916998154,-0.3413233346978289,-0.21404395275465643,0.4734982358588826,0.05124433334993356,0.06017816577371177,0.029667447965081015,-0.08693278849577743,-0.15435914018944416,0.02827894591738792,0.041441978178915546,0.08737365608546649,-0.001716524906539835
Izmir-95,-0.7333236546309383,-0.13811991266917975,-0.01413585780187119,0.5331078828398653,0.07143797971730809,-0.2092129727351219,-0.3680827711238446,-0.154342765630956,-0.021467483825555432,0.10198376625978307,-0.1581015137710503,-0.004079681750234077,-0.011898285779810976,0.0874587544751509,-0.0004590407509196007
Izmir-87,-0.5218104405023019,0.08473121889571131,0.12467514908688183,-0.12087717394541887,0.31615585121555123,-0.15094099919111967,-0.13240050940304085,-0.16335549591466203,-0.16638537267139258,0.2867923842371302,0.036362076828073756,0.11681261721560687,0.04559116858834484,0.030599920775463533,-0.081971617387297
Istambul-falecir1,0.9526239025045293,0.04454099651498434,-0.5257955024324305,0.006476872686160302,-0.13502606185903337,0.3028264373996834,-0.12994867395504228,0.2760867797216674,0.017139064779548657,-0.14242247895627105,0.07448655931600842,0.14784856593216264,0.1569794612461173,-0.0517699931087321,-0.04078603870441494
Newcastle-111,2.0489586426375217,-0.19346950097730953,0.25315270967736053,0.3081954815305426,-0.03562577052635526,-0.38177976318121604,-0.4488810119346608,-0.3778205087795429,-0.060194997454815,-0.07328711757476176,0.17466257177277156,0.10338004945718,0.052396440367811846,-0.16566665189423752,-0.12498332760644248
Istambul-falssah1,0.2815397805053746,-0.6113790544915642,-0.6528340378209053,0.5777361624997824,0.31019310932799,-0.007103045161248307,0.2657964557954561,-0.09089189322379404,-0.046591951570373664,-0.12424988092724794,0.07609354904636037,-0.009227400412906392,-0.038731037905100234,0.07348064114382465,-0.10922227444291961
Miltiadous-48,0.08635060320205243,-0.22270157250966682,0.16494232807709835,-0.8941415601803054,0.7592970806941198,-0.2963724897176415,-0.1502144183634727,0.46824695211968415,0.15564979804166065,0.502484604047756,0.30444288471897957,-0.17586317771375537,-0.07504919490095124,0.015346065597843364,0.13421313311961824
Miltiadous-36,0.9586233725639881,0.17817899573707408,0.3986970889066721,0.8045013336546984,-0.016700492859592513,-0.45267127633345405,-0.29982970665638725,-0.27016436410462585,-0.10159586123820842,0.3180304610710624,-0.3228773061764247,0.13727336637239182,0.019948509014562812,-0.0482061555839126,-0.06224946666610187
Istambul-falskar1,0.8540332723817434,-0.7935214515046747,0.15861254699833244,0.4372553212289405,-0.13718037991285767,0.4023628702830684,0.19016327664608157,-0.05502392029372754,0.18546689738333702,0.0802263616163708,0.08170965804853146,-0.05905357249148931,0.14806076320871786,0.06142680794953412,-0.06063154961912058
Izmir-90,-1.1516767534779286,-0.8921026862246852,0.19667532400213758,-0.045099438217313305,0.48163492014505543,-0.008046759730062634,0.1706075118408055,0.41230502788344814,0.11638996273152069,0.1861740183775512,0.04490065345935236,-0.20706291948058875,0.016463117093919923,-0.11068461002862993,0.08469146451802344
Istambul-pssog1,-1.0043464515238552,0.6800356141252991,0.6839294295125129,0.3268992586230173,-0.03523219365552354,0.21277093481240533,0.09945680446336404,-0.040359013488835804,-0.27082325824338643,-0.11542372666320772,0.12884635604801423,-0.09571122915386623,-0.07559649868023641,-0.18510069077820782,0.007559203626316227
Miltiadous-12,-1.0190445890616258,-0.2705422292290633,0.3519783786550679,-0.43544776208991537,0.17934596347376244,-0.2287718102202741,0.30915996802144613,0.3695290949191799,-0.09873884652392896,0.19933441700466237,0.07584984274582153,-0.1617773625193218,0.007654842631736324,0.020427386745696868,0.07932493068738941
Istambul-falekab1,-0.5154047991083435,0.04556466500400147,0.4245660870805579,-0.34578294301327706,-0.32781209970062875,-0.047719603863905634,-0.12001992655501378,-0.35478180810042464,0.07934165504335265,-0.2682123787304462,0.06478530476627814,-0.07138414586529879,-0.04026142094395201,-0.029725808643383773,0.06241077028496076
BrainLat:AR-sub-10004,-0.49984779683852354,1.2739769570066912,0.4529091830637599,0.14038337651095503,0.0005736767801836929,-0.10442104811669732,-0.2834574248800338,-0.18391780635664828,-0.08509255767497054,-0.15691316415642403,0.14950464406294978,-0.1801167440899887,0.022730565037618937,0.21807131803120983,0.030456799543292886
BrainLat:AR-sub-30020,-0.8861278280707765,0.5038457722845464,0.1554780559299252,-0.2679294444790648,-0.18458673043852422,0.2608865583409258,0.008211264525054931,-0.19511194352403224,-0.03825300403975098,-0.030875674688513512,0.0818669759028761,0.07815329999609859,-0.061072798097075935,0.03274349214070613,-0.14461645147567692
Izmir-92,-0.2078246832355547,-0.363899634148636,-0.3115592577787473,-0.10246849536245241,-0.23726817907018385,0.010949881435395346,-0.37043572361420196,-0.07264037160310906,-0.14300255254772948,0.039799327809644104,-0.12322781986446328,0.038171927078805824,0.09398493386002212,0.08902662210499876,0.08163091888308081
Miltiadous-52,0.5217862599637579,-0.19814813626163,0.27956060429542595,-0.07749275478032683,0.025037935369650925,-0.09225922417468989,-0.11646451392788737,-0.4842591483010929,0.11014044924213065,-0.09022773445915024,-0.054822631191398144,0.05583758237254962,0.026278792940569222,-0.08815947448434061,-0.15350443597678326
Miltiadous-27,-1.6289562225916208,0.22010925926526975,0.0742988235584027,-0.21064543662771723,-0.3922487400655462,0.1415727857381066,0.02712504535147371,-0.30143757350974887,0.08353183013815554,-0.2601377377737213,-0.1128788981626895,0.05333344408355592,-0.04746276180065203,-0.11191563931552788,-0.2920794259121748
BrainLat:CL-sub-30006,-1.1486390949557752,-0.12186208093239932,-0.11052176736551243,0.16611879930803086,0.2881027295641207,-0.056106336299494367,-0.11919998052692028,0.15401872047047377,0.17549299634951385,-0.010458582258427239,0.011023224496467313,-0.005571499390124882,0.12332177839225068,0.009153665935423886,-0.01747096771216923
Miltiadous-32,0.46689466801969315,1.5859497970529128,-0.5599229550190924,0.48750095148663314,-0.09049082859762267,0.4344965798874301,-0.48952261926513163,-0.040114438165761164,-0.289660877528977,-0.028488847302993347,0.25626281370894766,-0.11571331501154818,0.04088852696744928,-0.16631515563942895,-0.0333179782410944
Izmir-88,-1.4517106053460347,-1.342838506943818,-0.43966662237954784,0.44697641144019407,0.08583811843114054,-0.04494368403853429,-0.04004187180111516,0.04143388051783073,0.3134766501538508,-0.29355716902338674,0.272442009446144,-0.010006628646349077,-0.027253655902384127,0.04742701584112854,-0.016194197855593707
Miltiadous-62,0.3830634051210105,-0.7683613680848573,-0.0017721936475082775,0.14095441047576737,-0.08542265024067702,-0.058402634670244494,0.27032837288399314,0.4383841392357027,-0.11106383506844847,0.059176456866836535,0.082324090978112,0.11156789171903046,-0.025287034596302712,0.0005920300408918803,0.1435490856018692
Istambul-paarı1,-0.4649726879790607,-0.16292346209113015,-0.05006953203310323,0.09492442913022697,0.163447832384813,0.0087830705633,0.2054337327944284,0.023806497753862756,-0.18149887053757127,-0.08526574282801049,-0.16425587597272878,-0.11125401948223666,-0.05103115447958125,-0.010869229579994703,-0.08642642312725345
Newcastle-82,0.9576775442760787,0.006185390631967619,0.14680835532041242,-0.23266344798249738,-0.32712861815016814,-0.27319527376559516,-0.11652918972726356,0.016534604059332592,-0.16017581672767056,0.08389535185082694,0.25745746053176444,0.04031020466542557,-0.08419186517265828,-0.05611627922910337,-0.0893859825499727
Newcastle-56,0.5461352318713762,0.9997046255825061,-0.3848683032173535,-0.3758984707933954,-0.00892259449366344,0.11245485772147663,0.11173090707532449,-0.14560449699751418,0.263608984199827,-0.03658422284197301,-0.449089217978884,0.07852638521803025,0.13173865414832125,0.04306660117364255,0.23774877140844083
BrainLat:AR-sub-100028,-0.14412136487371155,-1.121520917126473,-0.02728925533521383,-0.19009778607348188,0.30728835316330294,-0.10115240968490326,-0.14842620170345644,-0.21879868204493236,0.20918078097224488,-0.15458063913423126,-0.16847228778298956,-0.2624759541399587,0.12555080767689636,-0.06149324149483187,-0.11823526986234724
Miltiadous-60,-1.3475017496260284,-0.14702983140444126,0.15090005215120486,-0.20304163271863188,-0.3756507003415795,0.0800863713582723,0.14280883602986147,-0.19282227608085717,-0.12371997035646574,0.19070960476880816,-0.0550103249180417,0.03468122250659658,-0.08570132438866955,-0.13064683117736184,0.05180432369787645
Izmir-158,1.0084125213165847,1.1061547607078444,0.6145412718212595,0.9876780338254876,-0.08137116812162003,0.17201537046882848,0.03423034078555143,-0.19521151012969362,-0.009190706686737849,-0.08181950961161301,0.014499003888553335,-0.15833187038730887,-0.0738963699111783,0.19514470506753698,0.13400407492036237
Istambul-falnsez1,-1.5056216863350198,0.04104367671479404,0.6468146502290354,-0.15097790598619112,0.02673846864544971,-0.27971208223380195,-0.14934830657523407,-0.24674522523791417,0.0034663007749119444,0.1811240075803608,-0.04301223182516831,0.030425551991636844,-0.030392114729189748,-0.17288818009419987,0.11631010755021615
BrainLat:CL-sub-30019,-0.2941383868126808,-0.05087946600020726,-0.2601460023776777,-0.015346411867266143,-0.33601000474844356,0.04796221912750962,0.05383283849136094,-0.10239277204802616,-0.0724882579475421,-0.164904106090307,0.0675409952867622,-0.03733584626121441,-0.0686657065623507,0.018204348171713472,-0.04257312370107043
Istambul-falzsah1,1.5324254408322104,-0.6405725507948364,0.30854847736534974,0.5079424368405258,-0.4248914436662687,-0.15082390713245522,0.05164450493904964,0.4412525470165807,0.0027917819271032415,0.22941675830789887,-0.1841274398670313,0.2386522093263348,-0.02881622011883787,0.05521578247904523,0.029475056996171985
Newcastle-112,-1.0707860887048126,0.2526403002300973,0.9790565940853102,0.10375885586496848,0.08305691052672473,-0.2008569542649094,0.03909734391060851,-0.04440718701172973,-0.3402414944173963,-0.24177908052900515,0.12520073556912437,-0.10649028628299231,-0.12924829691062825,-0.04458110635231157,-0.031038419304382406
Miltiadous-33,-0.6238942540860991,0.06345760877508361,-0.3223508112872542,0.2823625489663427,-0.015580260776784698,-0.10761821677379964,-0.0753114526106139,-0.05754317258298569,-0.02012154606352126,0.05448399344263295,0.05521286139592666,-0.011505135665084223,-0.07735375306291531,-0.10185448197629386,0.11180866016579777
BrainLat:AR-sub-100022,0.26162642568603134,-0.11760562780905102,-0.2883641789890995,-0.02421205323118893,-0.2710937510781267,-0.09486649947801185,0.14984824799454494,-0.17943224678993333,-0.08042115256218238,0.06622465777806895,-0.055660124248705756,0.22017533177141033,-0.09250898567329267,0.06309602781499815,0.05270482211573743
Izmir-151,-0.006994734672243188,-0.2521366967788365,-0.030440282665906232,0.054649604076574834,0.32832326043129445,-0.050113177614615236,-0.02894106713600802,-0.19343401989310985,-0.130928762454894,-0.005512612321377305,-0.18201302333347183,0.07919006368092092,0.05645816712157272,-0.03432603796191131,0.051944730824469376
Izmir-48,-0.006994734672243188,-0.2521366967788365,-0.030440282665906232,0.054649604076574834,0.32832326043129445,-0.050113177614615236,-0.02894106713600802,-0.19343401989310985,-0.130928762454894,-0.005512612321377305,-0.18201302333347183,0.07919006368092092,0.05645816712157272,-0.03432603796191131,0.051944730824469376
Miltiadous-50,-0.40924857584932617,-0.28942493227910326,0.05642159988591827,-0.5031576839094128,-0.26454721272389015,0.10505107082850622,0.036792940875360614,-0.12962674279022335,0.2804110057750295,-0.033643015679108615,0.02529099285037283,-0.028560956217303528,-0.12798293567853272,-0.0742083540360535,-0.12295295308605585
BrainLat:AR-sub-30022,0.5875034469831726,0.757781795904848,-0.01857710743996191,0.16596160583349429,-0.29936145760180777,-0.09011303061416488,0.05675791933589407,-0.07826851954255126,0.014087703650168136,-0.018252136382836164,0.1040834067696875,0.2034560635733524,0.09504246760502699,-0.09276440799319478,0.06687168679219671
Miltiadous-59,-1.2549765033330547,-0.8655194097018872,-0.03679529303671599,0.29639636688545656,0.12628710008825858,-0.12983753197561088,-0.10323796173623136,-0.12797589422020875,0.21406763117007546,0.11897742537179426,0.33744826289185614,0.09149035755991895,-0.01555378110478836,0.06493463882710415,0.28221484834084754
BrainLat:AR-sub-100015,1.4218219302757675,0.1846571745315231,-0.35140800556456103,-0.03198605648909279,0.07035168356229202,0.13197429219326023,0.5678882657697135,-0.1527562718121464,0.02475190273802134,0.09768493625919208,-0.24839717935317557,0.09839297895730509,0.10238803647465593,0.026927878669579568,0.13965550813554206
Izmir-118,-0.2238322177184208,-0.8956197416248419,0.09008369095006731,0.2198056890824022,-0.09870332497515433,-0.0028607656905820927,-0.10687019018679604,-0.05068848420355017,-0.09060315626237357,-0.06348348257956807,0.12938920407118348,-0.06201560412874449,-0.016915374965068706,0.006562200588126597,-0.06003845775838965
Istambul-falmgun1,-0.7483715983873762,-0.21873227877913326,-0.17745035344560295,-0.3766212577496042,-0.3065930515206894,0.10459271337448933,-0.043595224187439045,-0.3327385842983912,-0.07748346674960328,0.27826541677399846,0.18444982079698022,0.0034531505502417652,-0.09043550740513209,-0.041147865779918906,0.059372432931755315
Newcastle-66,0.3694400450965152,1.3718965862027035,0.3634067998781088,-0.06401570787701573,0.8200282406978023,0.06147948387998246,0.19101204254229437,0.18157952986228168,0.3052188639247208,0.2623950201806687,0.19458525246684483,-0.14732043828261143,0.34264812310964654,-0.0805090088219443,0.2176701186074989
Izmir-149,-0.9114168915016856,-1.1002939134457888,-0.14301238453351944,-0.07244534053259283,-0.04052459518541279,0.1115603932791363,0.05810919830422286,0.26938414843224584,0.004189624360537126,-0.03392298195054644,-0.04860262380716461,-0.07010936226900381,-0.011491784704129369,-0.021134269803953804,0.09768065155237389
Newcastle-65,-0.0674973573665454,-0.07542987616256361,-0.08962822279130027,-0.5110680751203169,0.251741097395133,-0.05070925159752514,-0.06073091106564923,0.04740021295855461,0.23750904827592004,0.01244770953069647,-0.21733688933706946,-0.08182225996331383,0.144899311048612,-0.07802575261776641,-0.046783007432076966
BrainLat:CL-sub-30016,-1.1455097758271755,0.1538472068888799,-0.05114443592055292,0.12632964501243835,-0.06976853570499107,0.13413050576988111,-0.03497854232191277,-0.09015445754174892,0.11115554039338066,-0.0505027611036282,0.20357464709706907,-0.05685001157607185,0.04446517239236834,0.09275616684538937,-0.02365868999130953
Istambul-feykar1,0.22751076640679974,-0.4606219624308758,0.21511219588780878,-0.6279519062715992,-0.06397614280895053,-0.24205078234613198,0.03987660045590101,0.2754814795327822,-0.30160309852853756,-0.14158296931619177,0.11845965690273823,-0.10557680188874159,-0.0032657352807392978,-0.04782930886659227,0.013238863127573818
Izmir-28,0.49950297168119834,1.9563099622110869,0.979260682176577,0.9538100364025989,0.4538806877983555,-0.2670076532020233,0.45593482180590744,-0.2678458944210687,-0.08065004200236395,-0.39054993861886295,-0.08644614157157729,-0.09253914882749009,0.08919134273061655,0.16903101722451955,0.08720548882565776
Istambul-falmyil1,0.9499621166696673,-0.18155497410714325,0.011704514262580831,0.6856222121073979,-0.1615644072604028,-0.0017596863813908992,0.4848820557530703,0.13714224282846663,0.10346254527314608,-0.08498744983014023,-0.09063243756472429,0.0382820752294267,0.02298108394170907,0.27823520420489745,0.049390161873022545
BrainLat:CL-sub-100011,-0.052756908036742184,0.5301852490043132,0.5181896733512426,0.19506057708602506,-0.10839551225262997,-0.24861381595869983,0.09701688088616568,0.18322291257830325,-0.20807564416775776,-0.05793151848058094,0.07777052440902164,0.09413982160892702,-0.04208815827392894,-0.09912526414431776,-0.03695489305812257
Istambul-falmedi1,0.02455326518313637,0.712922046855276,-0.2598429810118682,-0.600984476888744,1.1478463639833005,0.28750078221122616,0.03818282663810834,0.049097065584007775,0.02485190146875075,0.286174133505278,0.2915157191841331,0.4311690768630625,-0.04549623669900448,0.08653116769792969,-0.20241030605773006
Miltiadous-2,0.9170168454866313,0.2939582091388705,0.06474940014938531,0.05559929502195192,-0.38821031627839153,-0.01106658882778264,0.024270342056507042,0.07615093346528795,0.10410311514231647,0.07915515492923828,0.33594440907017253,0.2612613734104088,-0.04226786471015046,-0.1000106737885368,0.044082570763361965
